tier,locationLon,locationLat,xps,main_image_path,eng_cat,tags_count
1,44.694245499999965,42.1731401,1000,data_main/70d2c00e-7d77-4451-a6b1-851c7a4909c9/main.jpg,Mid,4
1,6.771705500000053,51.226826,1000,data_main/70d2fa46-35ad-40b6-9bda-596027c74ff3/main.jpg,Low,4
1,28.978334899999936,41.0042322,1000,data_main/70de85d2-6aa3-44c6-b15b-1465adf044fc/main.jpg,Mid,5
2,-3.832386664319065,40.49013228980326,700,data_main/71070c07-a807-49e6-b3df-22944cafb520/main.jpg,Mid,12
2,-3.707296225893901,40.41022670656216,700,data_main/71169ecd-2232-4a49-ba58-a87ddc8faef0/main.jpg,Low,13
1,-74.29643229999999,4.5765854,1000,data_main/71cdefd1-1f58-49be-bee4-2aa8ced9bfbe/main.jpg,High,6
2,-3.697843982832866,40.42391482725381,600,data_main/725112e7-381d-4fc0-87c1-3bd089631c5c/main.jpg,High,10
1,-8.530277777777778,42.54180555555556,1000,data_main/72cfcbfe-0797-4abf-a7e0-432b49bdc2c5/main.jpg,High,8
1,-8.661666666666667,42.73913888888889,1000,data_main/72f2f8c2-dfca-48e3-ab57-c79e44abb8bb/main.jpg,High,10
1,-3.6902797921587247,40.440666389582496,500,data_main/730a3755-3a1d-4ad4-b459-21757d161f16/main.jpg,High,0
1,19.04856799999993,47.562754,1000,data_main/7341918f-4b69-49cd-bee4-acbc5105d4d3/main.jpg,Mid,5
1,-3.712502060019548,40.41883441554283,800,data_main/7341ba70-7630-428c-aebc-db2d6b9daedc/main.jpg,Low,13
1,15.97523622638937,45.815728070527406,1000,data_main/736c7535-d16b-4ace-af79-a12c5e9aa3c2/main.jpg,Mid,5
2,-3.711631948428992,40.40673161633396,700,data_main/73c6e67f-1acf-4bb7-91e9-8b253a3d8a56/main.jpg,Low,10
1,15.940605691401744,45.870046691839576,1000,data_main/74181751-e5d4-4b53-b6e6-695c45151c1d/main.jpg,Mid,4
2,2.658669604802946,39.56628307123493,250,data_main/7472dee7-a1fd-42d8-acae-c3d5f9fce14c/main.jpg,Low,0
1,0.0578474060821463,42.26417311870984,1000,data_main/74746f95-aefc-4ace-aea4-2bf91284393d/main.jpg,High,5
3,-3.691556744231419,40.4331194525775,100,data_main/749a7df6-6b1f-499a-841d-5c0b155ff4be/main.jpg,Low,0
2,-3.6436898145860654,40.38937291018174,700,data_main/74c5268d-71d6-449d-a1bd-d186e052962f/main.jpg,Low,13
1,-3.704076125733789,40.42694011112609,800,data_main/74d434b9-e417-476e-a405-e2feedb67494/main.jpg,Low,13
2,-3.70836767302569,40.42136433290127,600,data_main/7538638e-cf7e-4f79-86f9-1716cd5e173d/main.jpg,Low,10
3,-3.7386141475064143,40.477291999515245,400,data_main/75a8346f-9774-45a1-94a1-827f18dac370/main.jpg,Low,13
3,-3.709207755905503,40.34640354088076,500,data_main/7634c9d0-60ba-4dca-8fd3-3d5e440cab1b/main.jpg,Low,13
2,-3.696674711481271,40.37225484208751,600,data_main/76fc1bce-1a47-4001-896a-a6b03e81f855/main.jpg,Low,13
1,-3.778607572831458,40.4567580489015,800,data_main/77117a96-3b1f-4eec-8983-87ac1b518dd1/main.jpg,Mid,13
2,-3.700777828148993,40.41470378806359,500,data_main/7729a395-1411-47ee-9303-5f916d0b3a58/main.jpg,Mid,0
1,-1.193003200000021,53.2673248,1000,data_main/77505072-3ace-4119-877a-92dff68dc04d/main.jpg,Mid,5
2,-3.699124598467417,40.42122239771011,600,data_main/7789c734-bb15-47fe-b125-8b7431a5e091/main.jpg,Mid,13
2,-3.706886000764277,40.417202217249,700,data_main/778d22ff-ca64-42b6-a95a-778c55e5d72a/main.jpg,Mid,10
1,-3.6947858475876383,40.41613621265231,500,data_main/77d02f80-bee7-474e-8359-66b5096ee625/main.jpg,High,2
1,-3.689119921563517,40.41655543329472,600,data_main/77df8476-484e-436e-8977-f957f6b9371a/main.jpg,Mid,2
1,129.75237479999998,32.6595527,1000,data_main/77efedc3-1f45-49aa-a18d-6edf95357d13/main.jpg,Mid,1
3,-3.686616643287993,40.43801431814425,100,data_main/78b7b4dc-9bd1-4829-9bc7-97d7ecffc09a/main.jpg,Mid,0
2,-3.678523194248849,40.44550439226611,600,data_main/79144071-e183-4c38-a0df-8f29024df2d5/main.jpg,Low,13
1,-3.69482106045916,40.4160556885308,500,data_main/791798a0-f9a8-43de-963d-6b8a5fb18382/main.jpg,High,6
2,-3.696923989205322,40.437569047006924,600,data_main/793cbf40-3c23-48e0-839b-072aea4e3c58/main.jpg,Mid,10
2,-3.691993325190449,40.44433427285205,600,data_main/7952ba21-90a0-41a3-bdf0-a7d0a1ad755b/main.jpg,Low,13
1,-7.701083333333334,43.7375,1000,data_main/796528e4-ec6e-45a3-ba07-3afaf9110734/main.jpg,High,10
1,44.517723,48.709383,1000,data_main/7965f257-b835-47f2-9c29-f81ee5969e12/main.jpg,High,3
1,15.651244499999962,46.15488910000001,1000,data_main/798f6b2e-ea9b-48f4-8419-1f02a800b5f9/main.jpg,Low,2
2,-3.679715364244469,40.42809511698824,600,data_main/79a0cde4-5312-42ba-ad21-9736e926cc15/main.jpg,High,10
2,-3.700416757543016,40.44010649637703,600,data_main/79a24cf2-69e0-4618-8fab-0aa813cd3941/main.jpg,Mid,10
2,-3.766396,40.422842,600,data_main/7a4ff760-e857-4e5d-b102-c07c69e22da8/main.jpg,Mid,12
1,-7.671944444444445,42.562777777777775,1000,data_main/7aa2036e-6bca-4b09-a297-a95db4f0eddc/main.jpg,High,10
2,-3.7139619074844017,40.41532089346699,700,data_main/7aa5a17d-71ce-466b-8bf6-15b0915057e8/main.jpg,High,13
1,-9.170361111111111,43.18572222222222,1000,data_main/7aee243d-1eb5-4ccf-819f-c79d2d9b8109/main.jpg,Mid,10
2,-3.705335843041647,40.41436482692804,700,data_main/7b183a05-4fd6-42cb-8f70-1ea15b6e11a8/main.jpg,Mid,10
3,-3.64577277286604,40.46429852814703,500,data_main/7b3869ca-2771-4c83-bf26-36494e9943ca/main.jpg,Low,13
1,-3.712997564413368,40.4177592853531,800,data_main/7b39b445-45af-458f-8b26-3a77a067de2f/main.jpg,Low,13
2,-3.696638826408143,40.42021938138616,600,data_main/7b76b50c-db22-4cc8-bb9a-67a241db2cb0/main.jpg,High,10
1,-121.760323,46.852951,1000,data_main/7b7a9656-ca2e-4202-9a2d-b0b82d571a3e/main.jpg,High,4
2,-3.681532395264785,40.42119268639031,700,data_main/7bc09ba1-f25c-438c-90a3-78510691c021/main.jpg,Low,12
1,-3.691182746419386,40.48022500820797,800,data_main/7bd416f6-b0b2-43fa-b10a-b5728724ce25/main.jpg,Low,13
3,-3.686119505415539,40.43754310983173,0,data_main/7bd9d816-f403-4e0b-9c66-014e767d1c5a/main.jpg,Mid,0
2,-3.722458874244255,40.42622309131999,600,data_main/7c1a9132-072d-4afd-bdbf-d68493936cd7/main.jpg,Mid,13
2,-3.701821983984502,40.413088907369605,600,data_main/7c9b61e4-fb9f-4ce5-a54e-09847cb6e14a/main.jpg,Low,10
1,-3.815883818269463,40.467438514655285,800,data_main/7d2c85cd-4fd1-43c8-96c4-8dd07b2203b0/main.jpg,Low,13
1,-101.68292150000002,21.1223339,1000,data_main/7dbc21e9-53fc-4263-94c0-96d0c57c160b/main.jpg,Mid,4
2,-3.721135107165399,40.41556783900282,600,data_main/7e1060ae-2ba5-4f82-8ca2-3f81f43d07bd/main.jpg,High,10
2,-3.691639564551728,40.44100279861878,0,data_main/7e787bd7-2b94-4b54-a30a-fe02aaa0a1f4/main.jpg,Low,0
2,-3.725275188293443,40.44388989111186,600,data_main/7ec345a7-4096-442a-b312-f54322ecee17/main.jpg,Low,13
2,-3.779384022606242,40.41175423345592,600,data_main/7ed678ed-a7b1-4381-b61f-0367cc66dccc/main.jpg,Mid,12
1,-87.53514380000001,17.3160476,1000,data_main/7ee83f8b-54e6-4ddf-b672-2ee78ce0c83d/main.jpg,High,4
1,-7.908311008073383,38.56897929402259,1000,data_main/7f6e10d2-ff8d-447a-8f40-28d3c5c4c771/main.jpg,Mid,3
1,-3.693968445857009,40.41161939524076,500,data_main/7fa61bb5-f855-425f-9a1c-dc39b839414c/main.jpg,Mid,0
1,-7.80175,42.18986111111111,1000,data_main/7fa6c55e-d395-4cfd-a821-bee3490d215e/main.jpg,High,10
1,-3.725701167413256,40.42557145682966,500,data_main/7fb64e72-feef-40df-a45f-628c01cfa3fa/main.jpg,High,0
1,-7.3245,42.13322222222222,1000,data_main/8023d390-cdef-4c48-a402-3cb236f9d4cd/main.jpg,High,10
3,-5.99216957712267,37.3937410550165,0,data_main/8035063c-1cc5-4ad7-88fb-e5c37ff0612b/main.jpg,High,0
1,135.803626,34.465609,1000,data_main/8083365a-4ad8-45a2-b08a-e7ea63bf1db0/main.jpg,Mid,4
1,31.233649300000025,30.0478468,1000,data_main/80c644a8-84be-4e92-a613-310b33a28b4d/main.jpg,High,3
1,-3.688066856455329,40.4411603570972,500,data_main/80f7930d-fd10-404f-89ed-7334d76eddc2/main.jpg,Mid,0
1,-8.630527777777779,42.55580555555555,1000,data_main/8165a0cd-861b-43fe-aff7-8535e811ec63/main.jpg,High,10
2,-3.693461684609889,40.42534660560915,600,data_main/816e2dac-37f8-4f07-9970-0e537146330b/main.jpg,Low,13
1,-106.0415988,35.7295029,1000,data_main/8203e85b-20ec-4569-b36e-cf4f20eb2cb8/main.jpg,Mid,13
2,-3.690961537106662,40.41027142480535,700,data_main/823620fd-3b61-4613-86be-000b6ac2704b/main.jpg,High,13
2,-3.6950924431644094,40.42916564976748,600,data_main/827f9508-63f4-47e4-9e0f-d0c9206e2988/main.jpg,High,10
1,-104.020623,30.3094622,1000,data_main/829493b4-306d-45ae-94a1-18c29e98a53c/main.jpg,High,4
1,-3.726805422379462,40.42562866161053,800,data_main/82c3cd19-0484-478e-8ea2-8f0f624d52a7/main.jpg,Low,13
2,-3.719794418623388,40.42509556516762,700,data_main/82ce07fb-613b-4e72-a067-3e4fd1bb8dce/main.jpg,Low,13
1,-3.776611188452123,40.52072905108312,900,data_main/82ee87ca-a8c1-4968-b462-e8983a59a5b4/main.jpg,High,10
1,127.69384890000003,26.2273138,1000,data_main/8313dc99-1dd6-4994-976a-505650fb5c7e/main.jpg,High,5
1,-8.834861111111111,42.34119444444445,1000,data_main/83447432-bd5e-4d8f-9aac-707fd0bb4d3d/main.jpg,Low,10
1,-7.848861111111111,42.01358333333334,1000,data_main/834d717d-0836-4f13-a340-31bf2668d3a4/main.jpg,High,10
1,38.79177660000005,37.1497438,1000,data_main/837cb045-f2bf-4eb2-a666-fc0fdad375cf/main.jpg,High,5
1,-4.132303809228233,40.95572199470394,1000,data_main/837e2e95-6348-42b0-afce-eb31afa11b03/main.jpg,High,3
1,-3.696890295579527,40.411461072951774,900,data_main/83ad2cbf-be35-4fdb-aaa1-c30a2284d188/main.jpg,Mid,10
2,-3.6116565082022896,40.42399439491272,600,data_main/83d7b27c-f566-4414-a4ea-34b6746cfaaf/main.jpg,Mid,13
1,-23.6054604,14.915876,1000,data_main/83ddef3d-d562-44c0-8a00-fbaf82bd306e/main.jpg,Mid,5
2,-3.762097422985464,40.448713343630445,600,data_main/83e0a6e7-9824-41ae-9b4c-bebcc0afbc80/main.jpg,High,12
2,-3.6853530685229896,40.48430575228505,600,data_main/84247da6-834b-450b-a407-188c117bbaa4/main.jpg,Low,12
1,-3.61147604955197,40.46083640873648,800,data_main/842a600f-fa1d-40d6-8eaa-955c47cc8648/main.jpg,High,13
1,-3.708913876369024,40.44210652222822,800,data_main/84365500-519d-4c9c-9442-e3064ac4d74a/main.jpg,Low,13
1,-79.89927699999998,-6.705057,1000,data_main/843f091d-428e-41a2-b6b8-bba14520d41a/main.jpg,High,5
1,-3.5974520846731366,37.17515671837067,1000,data_main/844c05b2-2326-43e3-81e2-e6ae6d929afe/main.jpg,Mid,4
1,-3.70952299999999,40.4158087,1000,data_main/845cf929-40e9-456b-960f-52b5a84f3cf1/main.jpg,Low,3
1,14.970634000000018,38.39461319999999,1000,data_main/84c8dcb6-9a89-42d3-beef-0e6753c082c9/main.jpg,Mid,3
2,-3.707287420083181,40.42176734416236,600,data_main/84fabf54-a85a-4f5a-a84d-4f0df0328fc6/main.jpg,Mid,10
2,-3.67446882338924,40.40400482713434,600,data_main/851ccb95-d62a-43cf-b87d-d0b66f796caf/main.jpg,High,10
1,-9.090527777777778,42.822500000000005,1000,data_main/8521f4f6-0d97-40b7-af9d-69fa64b7bc6e/main.jpg,High,10
2,-3.690217216029108,40.41586148315061,600,data_main/85414a65-f14b-49d1-b19b-d8cdca19dc6f/main.jpg,Low,13
2,-3.706068024190812,40.41788289362578,600,data_main/8559da41-9a1a-4d13-81aa-7c00539aacc9/main.jpg,Mid,13
2,-3.7138940366231967,40.420051057542,700,data_main/857686d0-2994-4823-8b72-eb52bf6146a7/main.jpg,Low,13
2,-3.708938288104488,40.42740150087395,700,data_main/858a81cf-d68f-41ac-adf3-70c8c50f84b0/main.jpg,High,10
2,-3.706091976914866,40.42581069734524,700,data_main/85bd9134-3625-4e75-ba77-fb8196c06626/main.jpg,High,10
3,-3.690013485279983,40.451699286398366,0,data_main/85ce315f-4e59-4ed3-bfb7-f901342d6ca5/main.jpg,Low,0
1,-4.14552157567141,40.582322426385225,1000,data_main/85ef9964-af20-4302-9c93-f3e65f356637/main.jpg,High,5
1,-3.7109557,40.4120936,1000,data_main/860aa763-043e-430e-8bb5-d747bad4bc46/main.jpg,High,4
1,-3.692188193693138,40.41902261618159,900,data_main/864bb69a-849b-4102-946d-a176ee2c605f/main.jpg,Mid,10
2,-3.76543317878712,40.40689246659859,700,data_main/867e7987-227a-45d3-8601-f1b332ea64bf/main.jpg,Mid,13
1,-7.865555555555555,42.334694444444445,1000,data_main/86a22951-fefb-4ffc-ad0d-b5bc7c43dc92/main.jpg,High,10
2,-3.701207530853102,40.41975031907702,600,data_main/86c846c5-33bd-4fa5-93d4-f0dd20e70d8b/main.jpg,High,10
2,-3.69515025214554,40.3910873541085,0,data_main/86da1568-3f82-422e-8f6f-4cc26c5c7ec7/main.jpg,Low,0
1,-3.681140821104552,40.419417689825735,800,data_main/87574a87-41a1-4ffa-890f-df3427e939f6/main.jpg,Low,12
1,-3.6989265815718566,40.42600739181506,900,data_main/8797763f-aa97-4839-a6e1-a617db9e6bc7/main.jpg,Mid,10
3,-3.6854283294271855,40.3934483874144,500,data_main/87a153b7-dd83-4cd0-acd5-97759ef911f6/main.jpg,High,13
1,25.58804120000002,45.63991739999999,1000,data_main/87bf98ce-eab4-4591-bbdc-288ac049f797/main.jpg,Mid,4
2,-3.71144736884946,40.41270575310821,600,data_main/883b8ee7-b732-41ea-b78d-ea16b1107b89/main.jpg,Low,13
4,-3.68435666571174,40.429572043329536,300,data_main/88484096-f584-485a-9c3b-ab6eef881de1/main.jpg,High,10
1,-6.537020299999995,39.9820002,1000,data_main/8858e9cd-66a8-4c7a-87f8-86432a4dccc9/main.jpg,High,5
2,-3.640780934181094,40.44169568772944,600,data_main/885bf774-354d-4983-a367-968324d88cc2/main.jpg,Low,13
2,-3.763295877113896,40.39191553713266,600,data_main/88739b0d-0949-4a94-8fde-5e0c343d9095/main.jpg,Low,13
2,-3.6935802003625806,40.480462896246266,600,data_main/88cad015-0548-4fe1-8cb1-458e2e588911/main.jpg,Low,13
2,-3.694079069743912,40.42429327897972,700,data_main/88e32c75-dd2f-48fb-ae60-5a8f67433ce3/main.jpg,High,10
2,-3.692164119088312,40.416869058196646,700,data_main/88f00895-38a3-4fbc-8b99-c4efab2fa9fe/main.jpg,High,10
2,-3.694347732862085,40.424386329943296,700,data_main/890542a8-0e2f-416a-851d-f733164f4133/main.jpg,Mid,11
1,-3.70226287159844,40.41689383463677,900,data_main/890a4cad-fd19-4e0b-8ed8-5421c7850021/main.jpg,Mid,10
1,-7.862972222222222,42.33622222222223,1000,data_main/89145354-bb06-4fa2-8a67-0f1c905c0b29/main.jpg,High,10
4,-3.6790319941390175,40.41825205152337,300,data_main/891c1b43-0a71-4031-813a-c567b4208fdc/main.jpg,Mid,13
1,-7.449416666666667,41.94694444444444,1000,data_main/891ed65b-6c32-40b8-9aae-e22055512d3f/main.jpg,High,10
1,-3.691614832917911,40.43070188407322,500,data_main/892b472f-40c0-4344-90fd-bbba5b79de22/main.jpg,Mid,0
1,-8.904527777777778,42.22116666666667,1000,data_main/896cba0b-276c-4a40-b588-d22493c6d669/main.jpg,Mid,10
1,-3.694971745564548,40.39108509739616,800,data_main/89836cd8-902b-4b45-aff9-aafb294fdd59/main.jpg,Low,13
1,-3.574343122951232,40.47015300135568,800,data_main/898c65bf-090c-4a1b-a44a-3d92b1965f68/main.jpg,Low,12
1,-60.55537509999999,-62.9409297,1000,data_main/89c8cfa1-54fd-4cce-bd66-93c332cef81c/main.jpg,Mid,5
1,44.5107855,48.7172554,1000,data_main/89dc1c80-b06d-478f-8a17-95f749ced327/main.jpg,Mid,3
2,-4.003294687252089,40.44324637133367,0,data_main/8a121504-37cf-4d12-969a-a6da1802fa3c/main.jpg,Mid,0
3,-3.716333872451296,40.43662175371232,100,data_main/8a3b45ac-d2bc-4e97-8101-d5af4b40613c/main.jpg,Mid,1
2,-3.712595448820414,40.44420091117868,700,data_main/8a3f8426-f313-458e-a0b8-25c38fcf82bf/main.jpg,Low,13
2,-3.690244439589169,40.40006843778221,600,data_main/8a5c4cea-4d88-4420-b73e-3b96ac3171b5/main.jpg,Mid,10
2,-3.684584268773497,40.46309663885419,600,data_main/8a6fd78a-e574-4bcb-b059-61cee127f178/main.jpg,Low,13
1,-3.684187800000018,40.4060962,1000,data_main/8b0d4255-1a33-4b98-afca-d49547d1d778/main.jpg,High,3
2,-3.686269653731496,40.45281451049717,600,data_main/8b22be98-fcd5-4340-98d6-44343d58ce44/main.jpg,Low,13
3,-3.6900241638907465,40.34268167849132,500,data_main/8b430d78-589f-4550-ad5d-0dc237b7be38/main.jpg,Low,13
2,-3.694924545621544,40.43690540758848,600,data_main/8b684ced-1b2a-4a07-a5f1-7513364db98a/main.jpg,High,10
1,-8.888675899999953,43.22794690000001,1000,data_main/8ba53f7f-b313-4050-a4e7-813fdf0c5f82/main.jpg,High,4
1,-77.17745339999999,-9.5766313,1000,data_main/8c5c796b-9fb4-4721-8ce3-16efb6a2946d/main.jpg,Mid,4
1,-3.7218544182655786,40.43793725485899,900,data_main/8c5d59f4-ea2b-4d6d-becd-e25125061ace/main.jpg,High,10
2,-3.702168315990886,40.41232213776173,700,data_main/8c77bfd7-61ad-457c-bbaa-840ddba76fd3/main.jpg,Mid,10
1,-4.024125300000037,39.8546441,1000,data_main/8c77f3aa-f20f-43c4-ba06-a8707bf4701f/main.jpg,High,5
3,-3.6512807458639767,40.39704219033446,500,data_main/8c7ccef7-1754-43ef-ba38-4504a8b26e2c/main.jpg,Low,13
1,-3.692541993533297,40.41498271246368,800,data_main/8ca3d8fd-8507-46c6-86eb-e3b0bd53a59f/main.jpg,Low,13
1,-8.164805555555557,43.26383333333333,1000,data_main/8ccf4fd2-9a89-4367-bafb-fe533606ab46/main.jpg,Mid,10
1,-3.712116523358495,40.41916111618981,800,data_main/8cd7a261-3dce-4642-85e3-36bd8624c297/main.jpg,Low,13
2,-3.6953774471568273,40.40926280409965,600,data_main/8d1cfc56-4180-4a3b-8b54-2828db724aed/main.jpg,High,10
1,15.97732700000006,45.8110694,1000,data_main/8d2c840f-6e34-4ca1-b98c-2770a2a452a4/main.jpg,High,6
1,-3.688870043257671,40.419989797657536,500,data_main/8d9588b2-0b47-4b9d-ab6e-2a0059ef9800/main.jpg,Low,0
2,-3.6697194757013634,40.42175683630901,600,data_main/8dc1f425-adee-4f5a-ae32-df649195a8ae/main.jpg,Mid,10
1,-3.7024635195003457,40.4169769190993,800,data_main/8dcca753-a225-4d25-a191-61a606e0d892/main.jpg,Low,13
2,-3.664690887998065,40.430233472596406,600,data_main/8e02caf1-2453-4664-bc5c-b06ab264f907/main.jpg,Mid,13
1,-3.704825007063231,40.411118717800285,500,data_main/8e615c6b-e212-49b3-8d5a-e906b030b52d/main.jpg,Mid,2
2,-3.7087338575144777,40.42256029007748,600,data_main/8e8c52d8-3aaa-4bbe-a538-952a5559a463/main.jpg,High,10
2,-3.680435420294789,40.419496057842544,600,data_main/8e9e49a9-08f9-4e01-b0cb-63e2179e318e/main.jpg,High,13
3,-3.655583210651249,40.393549376847496,500,data_main/8ee31212-188c-4fc9-a3d2-1d16e5fa1d1a/main.jpg,Low,11
1,-7.362805555555555,43.42805555555555,1000,data_main/8f0646d9-3f4e-414b-84f5-509ff603ba2d/main.jpg,Mid,10
1,-3.725639403704804,40.40063949620324,1000,data_main/8f2117c9-471b-475e-96b9-8cce9e4f0f75/main.jpg,Low,4
1,-8.98361111111111,42.70363888888889,1000,data_main/8f375dd2-4877-44fb-88f9-2264e86ed5e2/main.jpg,Mid,10
1,-3.699323431645508,40.38804982629455,800,data_main/8f60e8d2-e437-4c56-a34c-7e8c597e463b/main.jpg,Low,13
2,-3.726748048041429,40.43261963639437,600,data_main/8ff11928-6093-4140-804b-92ef597ce798/main.jpg,Low,13
2,-3.7129481367276185,40.41754337324238,700,data_main/90504d9c-afe2-4d95-b0d8-d63dd4c32024/main.jpg,Low,13
1,-7.004166666666666,42.43472222222222,1000,data_main/90a3f8ee-4aa4-4137-bcb8-653e295fabca/main.jpg,Mid,10
3,-3.631351957166973,40.467333144823456,400,data_main/910d1fea-ea6d-45a3-a0d6-6199fca3d06f/main.jpg,Low,13
1,-3.725361374722022,40.436331047884536,800,data_main/91249ba1-614a-419b-bbda-fc970f0bc21b/main.jpg,High,13
2,-3.7212276560031214,40.43456411877799,600,data_main/914482fe-3939-4c7f-923e-27b2d6c044fe/main.jpg,Low,13
2,-3.7745517253941694,40.40044433122627,600,data_main/917fb538-3397-4bd9-bc73-c8e112f2904b/main.jpg,Mid,12
1,-3.7126774084733696,40.44298464158624,800,data_main/918e065b-1f20-40e4-94e9-5eec770fa1b9/main.jpg,Low,13
3,-3.6883739879456345,40.40963820726981,500,data_main/9198f189-43e7-471a-bfd3-c12792b3eab3/main.jpg,Low,13
1,-3.652418582261822,40.38185544198019,800,data_main/91b36479-991b-4112-9053-256ef9e81ec5/main.jpg,Low,13
2,-3.727153502688964,40.43267440621962,600,data_main/91f22fb6-882b-41af-ac14-d54d7d60946b/main.jpg,Low,11
2,-3.704544691262899,40.43406413409929,700,data_main/91fa0c3b-74f2-469c-bb24-7b01d00ca9b9/main.jpg,Low,13
1,59.0252539,43.7838974,1000,data_main/92650bf7-3dc3-4775-a11a-3e356f6d47ac/main.jpg,Mid,4
2,-3.730767604369112,40.45029942937783,600,data_main/926ad776-3ef4-4066-bfcc-47a34570fbb8/main.jpg,Low,13
1,-8.395,42.74636111111111,1000,data_main/928b0728-73d2-47e5-ba45-a82309e55cc0/main.jpg,High,10
1,-3.7455093184725374,40.38800328931783,800,data_main/92dea0a8-eaf3-42a1-9128-900f8b58cf51/main.jpg,High,13
2,-3.720414510124457,40.42023583651366,700,data_main/92e44179-2ad4-453f-8913-3093b91dc341/main.jpg,High,13
1,-7.868722222222223,42.34547222222223,1000,data_main/92ebd625-01ef-43d5-972a-b589a35d6493/main.jpg,High,10
2,-3.681532395264785,40.42119268639031,600,data_main/9319a61e-b8c3-45af-a9d2-6143646312c9/main.jpg,Low,12
1,3.894904499999938,39.99863819999999,1000,data_main/932a3af6-6489-4348-b267-2f39173c393a/main.jpg,High,7
2,-3.714546377783068,40.41263258774636,700,data_main/935adb6e-0a75-4ad9-806f-0a2d7fdcda1e/main.jpg,Low,13
2,-3.712783789258312,40.41537320787904,700,data_main/936d762f-585d-477b-aeb3-f200753cf6ff/main.jpg,High,10
2,-3.694774645316129,40.54477925203847,600,data_main/939a8f54-47f8-4eb4-a236-1db8feec152d/main.jpg,Mid,13
3,-3.674930608641561,40.41241117319576,400,data_main/93c4b38a-2fc6-4c5e-a3d7-af4a72c0c4fc/main.jpg,Low,13
1,-7.138583333333334,42.29219444444444,1000,data_main/94060a03-6988-4e0e-9050-46e02a6a550e/main.jpg,High,10
2,-3.7096815781345738,40.41403192602032,600,data_main/94184820-9a04-41fa-b7e2-aa8f417c4990/main.jpg,Low,13
1,38.2545917,34.30251329999999,1000,data_main/941f523d-3bd7-4157-a8c3-ba51786c3a33/main.jpg,Mid,4
2,2.6411271062999697,39.57022871249056,250,data_main/943074e7-ecb0-4cdd-b064-3298116fb4dc/main.jpg,Low,0
2,-3.6819166768312734,40.42027111743815,600,data_main/944b6f0a-ed29-46d5-80ea-a924beab2585/main.jpg,Low,13
1,35.79433344970698,32.903976763645694,1000,data_main/9456a619-0373-4d13-8b4d-46a65007a4e7/main.jpg,High,3
3,-4.008772252379695,40.45477841956509,0,data_main/947685f1-9a42-4f03-bfb3-63a4d8427906/main.jpg,High,0
1,7.670410942327862,45.07639362771865,1000,data_main/94aaaa73-e8cb-4172-9cdc-c89d3755e82b/main.jpg,Low,4
2,-3.681104196857096,40.41100559296495,600,data_main/9578718a-19ef-4684-b1a5-1737eb3ad6f6/main.jpg,Low,13
1,-3.731584776974755,40.43941795440747,800,data_main/9592fcff-42a1-478d-acfb-dd9ac8202a6f/main.jpg,High,13
2,-3.7125725883320646,40.42105020347944,600,data_main/95db04ad-340c-427e-a440-cd4d7bbd0c1f/main.jpg,Mid,13
2,-3.691355347156553,40.411899709662826,600,data_main/95dbe82c-ce35-423f-832c-95276d05cb42/main.jpg,Mid,13
2,-3.660696027751595,40.45970969647414,600,data_main/95fe9f97-4ae2-4a03-9474-b0d45ca415e9/main.jpg,Low,13
1,-7.27475,42.37136111111111,1000,data_main/962b4b26-8007-41d1-b306-06cba5925915/main.jpg,Mid,10
1,-3.7300806418323686,40.44969771397166,800,data_main/965d3629-d2d3-4740-ba75-a391a5af347d/main.jpg,Low,13
1,26.48228452423359,42.55036025219167,1000,data_main/96978259-9142-4b5e-93ef-91f1fcc989de/main.jpg,Mid,5
2,-3.736682126224525,40.38520839919127,600,data_main/96bf2b93-0895-4212-833b-5acb180d0d88/main.jpg,Mid,13
1,-3.69956773930541,40.41734582990031,800,data_main/9726d1dc-f058-4ea8-89f7-582c7974ce8a/main.jpg,High,10
1,-3.684797600000024,40.3099216,1000,data_main/973b5426-df6e-4dfb-860c-0b4cfc9d0d0f/main.jpg,High,4
1,-23.783052959863312,64.80014807338385,1000,data_main/97835a71-2fff-4a26-b3ed-8fe64d2fe557/main.jpg,Mid,6
1,12.247593300000062,42.49165989999999,1000,data_main/97a3bd75-3da0-4577-a964-e395160acedb/main.jpg,Low,4
2,-3.6914067181991936,40.43795176739592,0,data_main/97a9abe4-75e0-4999-b0ce-00555aa98a26/main.jpg,High,0
2,-3.699658572621916,40.41999206746485,600,data_main/97aa2846-8595-49d3-99d7-4accb92cc418/main.jpg,High,10
2,2.646574658386589,39.5708910351739,250,data_main/98203762-8450-463b-885d-6454c2b5d365/main.jpg,Low,0
2,-3.701815087332144,40.41731385250003,600,data_main/9828be51-afce-4408-bc8d-4524fbf279d1/main.jpg,High,10
1,-3.72421081641364,40.41920310685956,800,data_main/982e62ba-c3ba-4773-b52e-48aafe6ebadb/main.jpg,Mid,12
1,-3.707369400972756,40.412971157638985,900,data_main/989c9888-594e-444a-b5d4-929a0100a54b/main.jpg,Mid,10
1,-3.700411040859792,40.407443897313705,500,data_main/98daa830-bdec-49c6-8674-ede91182d871/main.jpg,High,2
2,-3.6850202786224906,40.41945096510063,600,data_main/98e94a44-5962-4c57-894d-f5df426aff0b/main.jpg,Mid,13
1,27.33275720000006,37.9124015,1000,data_main/990398e4-fad2-4d10-b8e2-593f11404248/main.jpg,Mid,6
